Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
30 JUN 1224,medieval_late,1,1224,Post-1000 AD (should be trimmed): 1224,905082,I60560,Adolf of Osnabrück //
5 APR 1221,medieval_late,1,1221,Post-1000 AD (should be trimmed): 1221,905100,I60561,Oda of Tecklenburg //
11 SEP 1263,medieval_late,1,1263,Post-1000 AD (should be trimmed): 1263,905118,I60562,Otto II Graf von Tecklenburg-Lingen //
25 JAN 1290,medieval_late,1,1290,Post-1000 AD (should be trimmed): 1290,905358,I60577,"Henry II, Count of Hoya //"
4 MAY 1269,medieval_late,1,1269,Post-1000 AD (should be trimmed): 1269,905376,I60578,Gerhard von Hoya //
2 FEB 1125,medieval_late,1,1125,Post-1000 AD (should be trimmed): 1125,905428,I60581,Friedrich IV Graf von Sommerschenburg //
8 FEB 1159,medieval_late,1,1159,Post-1000 AD (should be trimmed): 1159,905463,I60583,"Conrad I, Duke of Merania //"
12 MAR 1122,medieval_late,1,1122,Post-1000 AD (should be trimmed): 1122,905588,I60590,"Giso IV, Count of Gudensberg //"
23 OCT 1273,medieval_late,1,1273,Post-1000 AD (should be trimmed): 1273,905727,I60597,Élisabeth de Brabant //
4 NOV 1228,medieval_late,1,1228,Post-1000 AD (should be trimmed): 1228,905747,I60598,Dirk I van Valkenburg //
14 JUN 1260,medieval_late,1,1260,Post-1000 AD (should be trimmed): 1260,905831,I60602,Maria of Brabant //
1 FEB 1248,medieval_late,1,1248,Post-1000 AD (should be trimmed): 1248,905860,I60603,Henry II //
21 JAN 1253,medieval_late,1,1253,Post-1000 AD (should be trimmed): 1253,905879,I60604,"Godfrey, Lord of Gaesbeek //"
22 DEC 1267,medieval_late,1,1267,Post-1000 AD (should be trimmed): 1267,905897,I60605,Matilda of Brabant //
28 JAN 1227,medieval_late,1,1227,Post-1000 AD (should be trimmed): 1227,906187,I60623,Heinrich Borwin I //
5 JUN 1226,medieval_late,1,1226,Post-1000 AD (should be trimmed): 1226,906212,I60624,"Henry Borwin II, Lord of Mecklenburg //"
28 SEP 1225,medieval_late,1,1225,Post-1000 AD (should be trimmed): 1225,906238,I60625,Nicolas II //
23 JAN 1099,medieval_late,1,1099,Post-1000 AD (should be trimmed): 1099,906409,I60635,Eva de Montfort-l'Amaury //
13 MAR 1182,medieval_late,1,1182,Post-1000 AD (should be trimmed): 1182,906474,I60638,Amaury V de Montfort //
10 MAY 1220,medieval_late,1,1220,Post-1000 AD (should be trimmed): 1220,906547,I60641,Isabelle de Meulan //
MAY 1031,medieval_late,1,1031,Post-1000 AD (should be trimmed): 1031,906795,I60653,Archambaud II of Bourbon //
30 MAY 1071,medieval_late,1,1071,Post-1000 AD (should be trimmed): 1071,906812,I60654,Aymon de Bourbon //
24 APR 1149,medieval_late,1,1149,Post-1000 AD (should be trimmed): 1149,906830,I60655,Petronille de Chemillé //
28 APR 1096,medieval_late,1,1096,Post-1000 AD (should be trimmed): 1096,906880,I60658,Denise (de Fougères) //
10 AUG 1270,medieval_late,1,1270,Post-1000 AD (should be trimmed): 1270,907537,I60692,Alan II de la Zouche //
28 JAN 1232,medieval_late,1,1232,Post-1000 AD (should be trimmed): 1232,907593,I60695,Alice la Zouche //
27 OCT 1205,medieval_late,1,1205,Post-1000 AD (should be trimmed): 1205,907687,I60700,Alain IV de Rohan //
8 OCT 1286,medieval_late,1,1286,Post-1000 AD (should be trimmed): 1286,907859,I60708,"John I, Duke of Brittany //"
16 SEP 1254,medieval_late,1,1254,Post-1000 AD (should be trimmed): 1254,907923,I60711,Philippa de Vitré //
11 DEC 1256,medieval_late,1,1256,Post-1000 AD (should be trimmed): 1256,908012,I60716,Aimery IX of Thouars //
18 DEC 1279,medieval_late,1,1279,Post-1000 AD (should be trimmed): 1279,908129,I60723,Olivier Ier de Machecoul //
9 OCT 1249,medieval_late,1,1249,Post-1000 AD (should be trimmed): 1249,908335,I60735,Peter Karlotus //
APR 1218,medieval_late,1,1218,Post-1000 AD (should be trimmed): 1218,908459,I60741,"Theobald VI, Count of Blois //"
11 JUL 1244,medieval_late,1,1244,Post-1000 AD (should be trimmed): 1244,908484,I60742,Walter II of Avenses //
1 JAN 541,ad_standard,1,541,,984341,I65473,Wehha of East Anglia //
27 AUG 388,ad_standard,1,388,,986467,I65579,Magnus Maximus //
1 JAN 357,ad_standard,1,357,,989096,I65712,Anwn Dynod //
1 JAN 468,ad_standard,1,468,,989338,I65725,Iddon //
1 JAN 410,ad_standard,1,410,,991731,I65852,Ednyfed //
1 JAN 434,ad_standard,1,434,,991827,I65857,Gradlon //
468,ad_standard,1,468,,992010,I65867,Derwela //
1 JAN 358,ad_standard,1,358,,994052,I65974,Guoremor //
1 JAN 544,ad_standard,1,544,,994498,I65998,Budic II of Brittany //
1 JAN 472,ad_standard,1,472,,994535,I66000,Riwal //
1 JAN 659,ad_standard,1,659,,997223,I66144,Cædwalla of Wessex //
20 APR 689,ad_standard,1,689,,997225,I66144,Cædwalla of Wessex //
1 JAN 375,ad_standard,1,375,,997793,I66174,Tutwal ap Guoremor //
1 JAN 445,ad_standard,1,445,,997876,I66178,Garbanion ap Coel Hen //
372,ad_standard,1,372,,997910,I66180,Secundinus //
373,ad_standard,1,373,,997927,I66181,Aldroen //
1 JAN 492,ad_standard,1,492,,997979,I66184,Cynog //
17 JUN 510,ad_standard,1,510,,998227,I66198,Nectan of Hartland //
1 JAN 608,ad_standard,1,608,,998415,I66209,Áedán mac Gabráin //
21 APR 640,ad_standard,1,640,,998629,I66220,Beuno //
422,ad_standard,1,422,,998747,I66227,Gwrwst Lledlwm //
832,ad_standard,1,832,,999376,I66262,Finnen Svase (?) //
4 JUN 564,ad_standard,1,564,,1001986,I66397,Saint Petroc //
1 JAN 478,ad_standard,1,478,,1002350,I66417,Erich of Cornouaille //
1 JAN 424,ad_standard,1,424,,1002526,I66427,Ceredig Ceredigion //
1 MAY 601,ad_standard,1,601,,1002937,I66449,Asaph //
1 JAN 429,ad_standard,1,429,,1003384,I66475,Dogfael ap Cunedda //
1 JAN 289,ad_standard,1,289,,1007014,I66671,Julius Constantius //
1 JAN 574,ad_standard,1,574,,1007456,I66695,Conall mac Comgaill //
13 JAN 614,ad_standard,1,614,,1007619,I66704,Saint Mungo //
1 JAN 773,ad_standard,1,773,,1007717,I66709,Brochfael ab Elisedd //
1 JAN 427,ad_standard,1,427,,1008091,I66730,Erbin of Dumnonia //
21 DEC 1028,medieval_late,1,1028,Post-1000 AD (should be trimmed): 1028,1009896,I66832,Erling Skjalgsson //
488,ad_standard,1,488,,1012439,I66968,Ceidio ap Einion //
29 JAN 570,ad_standard,1,570,,1012495,I66971,Gildas //
22 DEC 244,ad_standard,1,244,,1012532,I66973,Diocletian //
3 DEC 316,ad_standard,1,316,,1012534,I66973,Diocletian //
293,ad_standard,1,293,,1012555,I66974,Carausius //
1 JAN 278,ad_standard,1,278,,1012607,I66977,Maxentius //
28 OCT 312,ad_standard,1,312,,1012609,I66977,Maxentius //
10 MAY 214,ad_standard,1,214,,1012646,I66979,Claudius Gothicus //
1 JAN 316,ad_standard,1,316,,1012704,I66982,Bassianus //
30 JUN 350,ad_standard,1,350,,1012742,I66984,Nepotianus //
1 JAN 332,ad_standard,1,332,,1012784,I66986,Basilina //
331,ad_standard,1,331,,1012868,I66990,Julian //
OCT 322,ad_standard,1,322,,1012948,I66994,Flavius //
1 JAN 347,ad_standard,1,347,,1013022,I66998,Faustina //
6 APR 660,ad_standard,1,660,,1013200,I67007,Derfel //
1 JAN 696,ad_standard,1,696,,1013525,I67026,Domnall Donn //
8 NOV 555,ad_standard,1,555,,1013663,I67034,Cybi //
27 JUL 1271,medieval_late,1,1271,Post-1000 AD (should be trimmed): 1271,1014684,I67094,Maredudd ap Rhys Gryg //
28 NOV 989,ad_standard,1,989,,1016343,I67190,"Hugh III, Archbishop of Rouen //"
25 OCT 1047,medieval_late,1,1047,Post-1000 AD (should be trimmed): 1047,1016735,I67209,Magnus the Good //
3 MAY 950,ad_standard,1,950,,1017294,I67239,Erik the Red //
1 JAN 756,ad_standard,1,756,,1019522,I67354,Cuthred //
15 JAN 765,ad_standard,1,765,,1019591,I67358,Ceolwulf of Northumbria //
20 AUG 768,ad_standard,1,768,,1019608,I67359,Eadberht //
19 NOV 766,ad_standard,1,766,,1019626,I67360,Ecgbert //
511,ad_standard,1,511,,1020142,I67389,Gwynog //
266,ad_standard,1,266,,1020201,I67392,Galeria Valeria //
1 JAN 250,ad_standard,1,250,,1020223,I67393,Galerius //
5 MAY 311,ad_standard,1,311,,1020225,I67393,Galerius //
1 JAN 251,ad_standard,1,251,,1020262,I67395,Afranius Hannibalianus //
1 JAN 294,ad_standard,1,294,,1020302,I67397,Valerius Romulus //
229,ad_standard,1,229,,1020322,I67398,Quintillus //
363,ad_standard,1,363,,1020470,I67406,Julianus //
27 MAY 366,ad_standard,1,366,,1020607,I67413,Procopius //
2 JUN 1292,medieval_late,1,1292,Post-1000 AD (should be trimmed): 1292,1022041,I67498,Rhys ap Maredudd //
1 JUN 873,ad_standard,1,873,,1024221,I67629,Rodulf Haraldsson //
1 JAN 966,ad_standard,1,966,,1025158,I67675,Nako //
3 SEP 1011,medieval_late,1,1011,Post-1000 AD (should be trimmed): 1011,1025626,I67700,Njal //
24 AUG 1103,medieval_late,1,1103,Post-1000 AD (should be trimmed): 1103,1026030,I67720,Magnus Barefoot //
28 MAY 812,ad_standard,1,812,,1026909,I67767,"Wilhelm I, Comte de Toulouse //"
29 JUL 796,ad_standard,1,796,,1027190,I67783,Offa of Mercia //
1 JAN 517,ad_standard,1,517,,1027226,I67785,Beli ap Rhun //
24 JUL 759,ad_standard,1,759,,1029847,I67917,Oswulf //
6 AUG 761,ad_standard,1,761,,1029884,I67919,Oswine of Northumbria //
14 SEP 792,ad_standard,1,792,,1029918,I67921,Osred II //
1 JAN 297,ad_standard,1,297,,1030314,I67943,Candidianus //
7 MAR 150,ad_standard,1,150,,1030389,I67947,Lucilla //
1 JAN 402,ad_standard,1,402,,1030594,I67957,Quintus Aurelius Symmachus //
1 JAN 729,ad_standard,1,729,,1031057,I67984,Drest VII //
14 OCT 1063,medieval_late,1,1063,Post-1000 AD (should be trimmed): 1063,1031759,I68026,Cynan ab Iago //
28 APR 1197,medieval_late,1,1197,Post-1000 AD (should be trimmed): 1197,1032424,I68066,Rhys ap Gruffydd //
9 JUN 1228,medieval_late,1,1228,Post-1000 AD (should be trimmed): 1228,1032659,I68079,Reginald de Braose //
AUG 1307,medieval_late,1,1307,Post-1000 AD (should be trimmed): 1307,1032917,I68094,Audra Hastings //
1364,medieval_late,1,1364,Post-1000 AD (should be trimmed): 1364,1033194,I68111,Gruffudd Dwnn ap Cadwgon ap Gruffudd //
30 NOV 1278,medieval_late,1,1278,Post-1000 AD (should be trimmed): 1278,1034478,I68189,Ieuan ap Llywelyn ap Cynwrig ap Hywel ap Madog of Radyr //
30 NOV 1340,medieval_late,1,1340,Post-1000 AD (should be trimmed): 1340,1034480,I68189,Ieuan ap Llywelyn ap Cynwrig ap Hywel ap Madog of Radyr //
26 AUG 1078,medieval_late,1,1078,Post-1000 AD (should be trimmed): 1078,1037709,I68368,Erluino //
16 OCT 955,ad_standard,1,955,,1037728,I68369,Stoigniew //
7 JUN 1066,medieval_late,1,1066,Post-1000 AD (should be trimmed): 1066,1037760,I68371,Gottschalk //
15 JUL 967,ad_standard,1,967,,1037782,I68372,"Boleslaus I, Duke of Bohemia //"
7 FEB 999,ad_standard,1,999,,1037842,I68375,"Boleslaus II, Duke of Bohemia //"
1 NOV 1025,medieval_late,1,1025,Post-1000 AD (should be trimmed): 1025,1037987,I68382,Gunther von Meißen //
5 OCT 954,ad_standard,1,954,,1038065,I68386,Malcolm II of Scotland //
15 SEP 1049,medieval_late,1,1049,Post-1000 AD (should be trimmed): 1049,1038087,I68387,Bethóc //
15 AUG 1057,medieval_late,1,1057,Post-1000 AD (should be trimmed): 1057,1038128,I68389,Macbeth //
29 AUG 1123,medieval_late,1,1123,Post-1000 AD (should be trimmed): 1123,1038862,I68426,Eystein I of Norway //
22 DEC 1115,medieval_late,1,1115,Post-1000 AD (should be trimmed): 1115,1038906,I68428,Olav Magnusson of Norway //
14 DEC 1136,medieval_late,1,1136,Post-1000 AD (should be trimmed): 1136,1038964,I68431,Harald IV of Norway //
20 NOV 879,ad_standard,1,879,,1039233,I68445,Áed Findliath //
25 MAY 916,ad_standard,1,916,,1039272,I68447,Flann Sinna //
18 JUN 1188,medieval_late,1,1188,Post-1000 AD (should be trimmed): 1188,1039343,I68451,Ari Þorgilsson sterki //
17 DEC 796,ad_standard,1,796,,1040083,I68492,Ecgfrith of Mercia //
1 JAN 129,ad_standard,1,129,,1044145,I68696,Osroes I of Parthia //
23 SEP 788,ad_standard,1,788,,1044400,I68711,Ælfwald I //
1 JAN 465,ad_standard,1,465,,1044677,I68725,Eógan mac Néill //
1 JAN 571,ad_standard,1,571,,1044764,I68730,Eochaid mac Domnaill //
20 NOV 270,ad_standard,1,270,,1044915,I68739,Maximinus Daza //
16 FEB 125,ad_standard,1,125,,1044957,I68741,Faustina the Younger //
31 DEC 192,ad_standard,1,192,,1044980,I68742,Commodus //
29 NOV 147,ad_standard,1,147,,1044999,I68743,Annia Aurelia Galeria Faustina //
1 JAN 159,ad_standard,1,159,,1045043,I68745,Fadilla //
1 MAY 162,ad_standard,1,162,,1045087,I68747,Marcus Annius Verus Caesar //
10 SEP 169,ad_standard,1,169,,1045089,I68747,Marcus Annius Verus Caesar //
15 DEC 130,ad_standard,1,130,,1045143,I68750,Lucius Verus //
169,ad_standard,1,169,,1045145,I68750,Lucius Verus //
18 AUG 353,ad_standard,1,353,,1045224,I68754,Decentius //
1 JAN 376,ad_standard,1,376,,1045331,I68759,Lucius Aurelius Avianius Symmachus //
17 OCT 1268,medieval_late,1,1268,Post-1000 AD (should be trimmed): 1268,1045639,I68775,Goronwy ab Ednyfed //
1 JAN 1914,recent,1,1914,Recent date (should not exist): 1914,1046299,I68814,Jane ferch Robert ap Robert ap Llywarch //
1 JAN 598,ad_standard,1,598,,1046804,I68844,Geraint ap Cystennin //
5 AUG 1063,medieval_late,1,1063,Post-1000 AD (should be trimmed): 1063,1047119,I68863,Gruffudd ap Llywelyn //
25 JUL 1201,medieval_late,1,1201,Post-1000 AD (should be trimmed): 1201,1047922,I68911,Gruffydd ap Rhys II //
8 NOV 1217,medieval_late,1,1217,Post-1000 AD (should be trimmed): 1217,1048192,I68927,"Richard de Clare, 3rd Earl of Hertford //"
9 AUG 1211,medieval_late,1,1211,Post-1000 AD (should be trimmed): 1211,1048523,I68946,"William de Braose, 4th Lord of Bramber //"
17 NOV 1215,medieval_late,1,1215,Post-1000 AD (should be trimmed): 1215,1048584,I68949,Giles de Braose //
2 MAY 1197,medieval_late,1,1197,Post-1000 AD (should be trimmed): 1197,1048623,I68951,William de Braose //
24 NOV 1226,medieval_late,1,1226,Post-1000 AD (should be trimmed): 1226,1048646,I68952,William Brewer //
APR 1234,medieval_late,1,1234,Post-1000 AD (should be trimmed): 1234,1048667,I68953,Richard Talbot //
6 APR 1231,medieval_late,1,1231,Post-1000 AD (should be trimmed): 1231,1049115,I68979,"William Marshal, 2nd Earl of Pembroke //"
MAR 1269,medieval_late,1,1269,Post-1000 AD (should be trimmed): 1269,1049137,I68980,"Henry de Hastings, 1st Baron Hastings //"
NOV 1416,medieval_late,1,1416,Post-1000 AD (should be trimmed): 1416,1049625,I69010,Henry Dwnn //
1376,medieval_late,1,1376,Post-1000 AD (should be trimmed): 1376,1050134,I69041,Efa ferch Llywelyn ap Rhys ap Grnwy ap Caradog //
10 MAY 1356,medieval_late,1,1356,Post-1000 AD (should be trimmed): 1356,1050884,I69087,Sir Rhys Hên ap Gruffudd ap Hywel 'the elder' ap Gruffudd //
1 FEB 1241,medieval_late,1,1241,Post-1000 AD (should be trimmed): 1241,1052340,I69174,Morgan ap Morgan //
9 FEB 1132,medieval_late,1,1132,Post-1000 AD (should be trimmed): 1132,1054587,I69310,Maredudd ap Bleddyn //
663,ad_standard,1,663,,1054928,I69330,Haavard herse Hergilsson //
22 MAR 1127,medieval_late,1,1127,Post-1000 AD (should be trimmed): 1127,1055227,I69345,Henry //
8 JAN 1074,medieval_late,1,1074,Post-1000 AD (should be trimmed): 1074,1057488,I69455,"Guillaume Crespin, Seigneur du Bec //"
8 AUG 1075,medieval_late,1,1075,Post-1000 AD (should be trimmed): 1075,1057525,I69457,Budivoj //
25 AUG 985,ad_standard,1,985,,1057565,I69459,Dietrich of Haldensleben //
13 FEB 921,ad_standard,1,921,,1057605,I69461,"Vratislaus I, Duke of Bohemia //"
28 SEP 935,ad_standard,1,935,,1057647,I69463,"Saint Wenceslaus I, Duke of Bohemia //"
4 NOV 1035,medieval_late,1,1035,Post-1000 AD (should be trimmed): 1035,1057780,I69470,Jaromír //
16 APR 1117,medieval_late,1,1117,Post-1000 AD (should be trimmed): 1117,1058344,I69499,"Magnus Erlendsson, Earl of Orkney //"
1 NOV 1197,medieval_late,1,1197,Post-1000 AD (should be trimmed): 1197,1059474,I69555,Jón Loftsson //
10 JUN 1155,medieval_late,1,1155,Post-1000 AD (should be trimmed): 1155,1059495,I69556,Sigurd II of Norway //
19 JUN 1179,medieval_late,1,1179,Post-1000 AD (should be trimmed): 1179,1059669,I69565,Erling Skakke //
14 SEP 919,ad_standard,1,919,,1060040,I69585,Niall Glúndub //
17 NOV 797,ad_standard,1,797,,1060573,I69614,Ata (Ada) (?) //
23 NOV 805,ad_standard,1,805,,1060607,I69616,Wago (Wagonis) (?) //
2 AUG 826,ad_standard,1,826,,1060626,I69617,Chadaloh I Markgraf von Friaul //
27 AUG 923,ad_standard,1,923,,1060770,I69625,Ageltrude //
15 OCT 898,ad_standard,1,898,,1060790,I69626,Lambert II of Spoleto //
4 JUL 973,ad_standard,1,973,,1060971,I69636,Ulrich of Augsburg //
13 OCT 909,ad_standard,1,909,,1061105,I69643,Gerald of Aurillac //
1 JAN 114,ad_standard,1,114,,1067071,I69949,Parthamasiris of Armenia //
1 JAN 123,ad_standard,1,123,,1067903,I69995,Annia Cornificia Faustina //
1 JAN 152,ad_standard,1,152,,1067905,I69995,Annia Cornificia Faustina //
16 FEB 105,ad_standard,1,105,,1067924,I69996,Faustina the Elder //
191,ad_standard,1,191,,1068005,I70000,Bruttia Crispina //
1 JAN 133,ad_standard,1,133,,1068024,I70001,Gnaeus Claudius Severus //
187,ad_standard,1,187,,1068068,I70003,Lucius Antistius Burrus //
1 JAN 205,ad_standard,1,205,,1068106,I70005,Marcus Peducaeus Plautius Quintillus //
13 JAN 101,ad_standard,1,101,,1068197,I70010,Lucius Aelius Caesar //
18 JAN 366,ad_standard,1,366,,1068414,I70021,Valentinianus Galates //
1 JAN 334,ad_standard,1,334,,1068531,I70027,Virius Nicomachus Flavianus //
6 SEP 394,ad_standard,1,394,,1068533,I70027,Virius Nicomachus Flavianus //
4 MAY 1196,medieval_late,1,1196,Post-1000 AD (should be trimmed): 1196,1069064,I70055,Cynwrig ab Iorwerth ap Gwgon ab Idnerth //
11 DEC 1182,medieval_late,1,1182,Post-1000 AD (should be trimmed): 1182,1069085,I70056,Tangwystl ferch Llywarch //
29 FEB 1172,medieval_late,1,1172,Post-1000 AD (should be trimmed): 1172,1070535,I70144,Cadwaladr ap Gruffudd //
6 DEC 1253,medieval_late,1,1253,Post-1000 AD (should be trimmed): 1253,1071478,I70201,Elen ferch Llywelyn //
18 JAN 1236,medieval_late,1,1236,Post-1000 AD (should be trimmed): 1236,1072335,I70253,Owain ap Gruffydd //
25 OCT 1180,medieval_late,1,1180,Post-1000 AD (should be trimmed): 1180,1073035,I70294,"Gilbert de Clare, 5th Earl of Gloucester //"
25 OCT 1230,medieval_late,1,1230,Post-1000 AD (should be trimmed): 1230,1073037,I70294,"Gilbert de Clare, 5th Earl of Gloucester //"
4 MAR 1228,medieval_late,1,1228,Post-1000 AD (should be trimmed): 1228,1073058,I70295,Richard de Clare //
6 JAN 1291,medieval_late,1,1291,Post-1000 AD (should be trimmed): 1291,1073153,I70300,"William de Braose, 1st Baron Braose //"
18 JUN 1292,medieval_late,1,1292,Post-1000 AD (should be trimmed): 1292,1073191,I70302,Sir Richard Brewes //
11 APR 1240,medieval_late,1,1240,Post-1000 AD (should be trimmed): 1240,1073824,I70338,Llywelyn ab Iorwerth //
25 FEB 1246,medieval_late,1,1246,Post-1000 AD (should be trimmed): 1246,1073848,I70339,Dafydd ap Llywelyn //
1 MAR 1244,medieval_late,1,1244,Post-1000 AD (should be trimmed): 1244,1073870,I70340,Gruffudd ap Llywelyn ab Iorwerth //
4 AUG 1338,medieval_late,1,1338,Post-1000 AD (should be trimmed): 1338,1073931,I70343,Isolt de Mortimer //
23 MAR 1301,medieval_late,1,1301,Post-1000 AD (should be trimmed): 1301,1073972,I70345,"Maud de Braose, Baroness Wigmore //"
1 JUL 1255,medieval_late,1,1255,Post-1000 AD (should be trimmed): 1255,1074012,I70347,Eva de Braose //
18 APR 1301,medieval_late,1,1301,Post-1000 AD (should be trimmed): 1301,1074368,I70366,"Maud FitzJohn, Countess of Warwick //"
23 OCT 1356,medieval_late,1,1356,Post-1000 AD (should be trimmed): 1356,1074445,I70370,Richard Talbot //
24 SEP 1353,medieval_late,1,1353,Post-1000 AD (should be trimmed): 1353,1074465,I70371,"Sir Roger de Chaundos, 1st Lord Chaundos //"
14 MAY 1219,medieval_late,1,1219,Post-1000 AD (should be trimmed): 1219,1075054,I70406,"William Marshal, 1st Earl of Pembroke //"
27 JUN 1241,medieval_late,1,1241,Post-1000 AD (should be trimmed): 1241,1075094,I70408,"Gilbert Marshal, 4th Earl of Pembroke //"
27 MAR 1248,medieval_late,1,1248,Post-1000 AD (should be trimmed): 1248,1075114,I70409,Maud Marshal //
24 NOV 1245,medieval_late,1,1245,Post-1000 AD (should be trimmed): 1245,1075137,I70410,"Walter Marshal, 5th Earl of Pembroke //"
9 OCT 1200,medieval_late,1,1200,Post-1000 AD (should be trimmed): 1200,1075155,I70411,Isabel Marshal //
23 DEC 1245,medieval_late,1,1245,Post-1000 AD (should be trimmed): 1245,1075179,I70412,"Anselm Marshal, 6th Earl of Pembroke //"
16 APR 1234,medieval_late,1,1234,Post-1000 AD (should be trimmed): 1234,1075199,I70413,"Richard Marshal, 3rd Earl of Pembroke //"
9 AUG 1250,medieval_late,1,1250,Post-1000 AD (should be trimmed): 1250,1075301,I70418,Henry Hastings //
6 MAY 1262,medieval_late,1,1262,Post-1000 AD (should be trimmed): 1262,1075339,I70420,"John Hastings, 1st Baron Hastings //"
28 FEB 1313,medieval_late,1,1313,Post-1000 AD (should be trimmed): 1313,1075341,I70420,"John Hastings, 1st Baron Hastings //"
23 JUN 1314,medieval_late,1,1314,Post-1000 AD (should be trimmed): 1314,1075364,I70421,"Edmund Hastings, 1st Baron Hastings of Inchmahome //"
JUN 1339,medieval_late,1,1339,Post-1000 AD (should be trimmed): 1339,1075429,I70425,Lora de Hastings //
25 SEP 1254,medieval_late,1,1254,Post-1000 AD (should be trimmed): 1254,1075450,I70426,William III de Cantilupe //
JUN 1412,medieval_late,1,1412,Post-1000 AD (should be trimmed): 1412,1077053,I70525,Llywelyn ap Hywel Fychan ap Hywel ab Einion Sais //
25 DEC 1325,medieval_late,1,1325,Post-1000 AD (should be trimmed): 1325,1078296,I70601,Rhys ap Griffith //
MAY 1380,medieval_late,1,1380,Post-1000 AD (should be trimmed): 1380,1078298,I70601,Rhys ap Griffith //
30 NOV 1345,medieval_late,1,1345,Post-1000 AD (should be trimmed): 1345,1080459,I70730,Jonet ferch Thomas ap Philip ab Adam Fychan of Y Grysmwnt //
1378,medieval_late,1,1378,Post-1000 AD (should be trimmed): 1378,1080477,I70731,Morgan ap Llywelyn ab Ieuan ap Llywelyn of Ruthyn //
1417,medieval_late,1,1417,Post-1000 AD (should be trimmed): 1417,1080917,I70757,Gwenllian ferch Hywel Gam ap Dafydd ap Gruffudd Tew-deg //
5 MAY 1137,medieval_late,1,1137,Post-1000 AD (should be trimmed): 1137,1085036,I71008,Asser Thorkilsson //
12 MAR 1162,medieval_late,1,1162,Post-1000 AD (should be trimmed): 1162,1085307,I71022,Knud Henriksson //
7 MAR 851,ad_standard,1,851,,1086156,I71067,Nominoe //
3 JUL 1093,medieval_late,1,1093,Post-1000 AD (should be trimmed): 1093,1088388,I71180,Robert of Rhuddlan //
3 AUG 979,ad_standard,1,979,,1088552,I71189,"Thietmar, Margrave of Meissen //"
15 SEP 921,ad_standard,1,921,,1088594,I71191,Ludmila of Bohemia //
18 MAR 981,ad_standard,1,981,,1088665,I71195,Slavník //
23 APR 997,ad_standard,1,997,,1088708,I71197,Adalbert of Prague //
29 OCT 1038,medieval_late,1,1038,Post-1000 AD (should be trimmed): 1038,1088876,I71207,Æthelnoth //
1 APR 1090,medieval_late,1,1090,Post-1000 AD (should be trimmed): 1090,1089086,I71218,Günther I. von Wettin //
15 MAR 1003,medieval_late,1,1003,Post-1000 AD (should be trimmed): 1003,1089207,I71225,Friedrich III von Harzgau //
27 OCT 1015,medieval_late,1,1015,Post-1000 AD (should be trimmed): 1015,1089224,I71226,Frederuna von Harzgau //
25 MAR 1005,medieval_late,1,1005,Post-1000 AD (should be trimmed): 1005,1089480,I71239,Kenneth III of Scotland //
17 MAR 1058,medieval_late,1,1058,Post-1000 AD (should be trimmed): 1058,1089610,I71246,Lulach //
20 AUG 1158,medieval_late,1,1158,Post-1000 AD (should be trimmed): 1158,1089665,I71249,Rögnvald Kali Kolsson //
APR 1091,medieval_late,1,1091,Post-1000 AD (should be trimmed): 1091,1089785,I71255,Baldwin I of Guînes //
18 DEC 1137,medieval_late,1,1137,Post-1000 AD (should be trimmed): 1137,1089822,I71257,Manasses I of Guînes //
18 MAY 1160,medieval_late,1,1160,Post-1000 AD (should be trimmed): 1160,1090377,I71285,Eric IX of Sweden //
8 APR 1196,medieval_late,1,1196,Post-1000 AD (should be trimmed): 1196,1090398,I71286,Canute I of Sweden //
22 AUG 1138,medieval_late,1,1138,Post-1000 AD (should be trimmed): 1138,1090761,I71305,"Gospatric II, Earl of Lothian //"
18 MAY 1060,medieval_late,1,1060,Post-1000 AD (should be trimmed): 1060,1091114,I71323,"Gilduin, Comte de Breteuil //"
2 APR 1151,medieval_late,1,1151,Post-1000 AD (should be trimmed): 1151,1091663,I71350,Igor Svyatoslavich //
18 JAN 1180,medieval_late,1,1180,Post-1000 AD (should be trimmed): 1180,1091687,I71351,Oleg II Svyatoslavich //
14 MAY 1134,medieval_late,1,1134,Post-1000 AD (should be trimmed): 1134,1091741,I71354,Izyaslav Glebovich //
30 JUN 1178,medieval_late,1,1178,Post-1000 AD (should be trimmed): 1178,1091845,I71360,Gleb Rostislavich of Ryazan //
10 MAR 1119,medieval_late,1,1119,Post-1000 AD (should be trimmed): 1119,1091991,I71368,Muirchertach Ua Briain //
15 JUN 1184,medieval_late,1,1184,Post-1000 AD (should be trimmed): 1184,1092029,I71370,Magnus V of Norway //
22 MAY 1133,medieval_late,1,1133,Post-1000 AD (should be trimmed): 1133,1092108,I71374,Sæmundr fróði //
7 NOV 1222,medieval_late,1,1222,Post-1000 AD (should be trimmed): 1222,1092128,I71375,Sæmundur Jónsson //
29 NOV 1211,medieval_late,1,1211,Post-1000 AD (should be trimmed): 1211,1092148,I71376,Páll Jónsson //
6 AUG 1218,medieval_late,1,1218,Post-1000 AD (should be trimmed): 1218,1092167,I71377,Ormur Jónsson Breiðbælingur //
7 JUL 1162,medieval_late,1,1162,Post-1000 AD (should be trimmed): 1162,1092206,I71379,Haakon II of Norway //
