
id,label_en,translation
Q79092,叔婉  趙國柏仁,Shu Wan   Zhao Guo Bo Ren 
Q79095,季嬪  趙國柏仁,Ji Pin   Zhao Guo Bo Ren 
Q79098,稚媛  趙國柏仁,Zhi Yuan   Zhao Guo Bo Ren 
Q79101,希禮  趙州贊皇,Xi Li   Zhao Zhou Zan Huang 
Q79104,希騫  趙州贊皇,Xi Qian   Zhao Zhou Zan Huang 
Q79107,別定 (Bié Dìng)  譚,Bie Ding  (bie Ding)  Tan 
Q79110,分貞 (Fēn Zhēn)'s Son,Fen Zhen  (fen Zhen)'s Son
Q79113,文泰  孔,Wen Tai   Kong 
Q79119,文憘  孔,Wen Xi   Kong 
Q79122,白烏  孔,Bai Wu   Kong 
Q79125,伏承  孔,Fu Cheng   Kong 
Q79128,靈龜  孔,Ling Gui   Kong 
Q79131,湛之  會稽山陰,Zhan Zhi   Hui Ji Shan Yin 
Q79134,淵之  會稽山陰,Yuan Zhi   Hui Ji Shan Yin 
Q79137,琇之  會稽山陰,Xiu Zhi   Hui Ji Shan Yin 
Q79140,孔,Kong 
Q79143,道徽  孔,Dao Hui   Kong 
Q79146,滔  孔,Tao   Kong 
Q79152,遙之  孔,Yao Zhi   Kong 
Q79155,琳之 彥琳  會稽,Lin Zhi  Yan Lin   Hui Ji 
Q79158,璩之  孔,Qu Zhi   Kong 
Q79161,稚珪 德璋  會稽山陰,Zhi Gui  De Zhang   Hui Ji Shan Yin 
Q79164,驎  吳郡吳縣,Lin   Wu Jun Wu Xian 
Q79167,彤  吳郡吳縣,Tong   Wu Jun Wu Xian 
Q79170,壟  吳郡吳縣,Long   Wu Jun Wu Xian 
Q79173,龔  吳郡吳縣,Gong   Wu Jun Wu Xian 
Q79176,續 智初  會稽吳縣,Xu  Zhi Chu   Hui Ji Wu Xian 
Q79179,縡  吳郡吳縣,Zai   Wu Jun Wu Xian 
Q79184,裴英起,Pei Ying Qi 
Q79185,康 公休  安平,Kang  Gong Xiu   An Ping 
Q79188,林暖  第43世长林衍派,Lin Nuan   Di 43shi Chang Lin Yan Pai 
Q79191,林炼  第43世长林衍派,Lin Lian   Di 43shi Chang Lin Yan Pai 
Q79194,林煨  第43世长林衍派,Lin Wei   Di 43shi Chang Lin Yan Pai 
Q79197,普  陳,Pu   Chen 
Q79200,顿昌  陳,Dun Chang   Chen 
Q79203,敏公  35,Min Gong   35
Q79206,He (陳何)  CHEN,He (chen He )  Chen
Q79209,澄公  陳,Cheng Gong   Chen 
Q79212,凱  趙,Kai   Zhao 
Q79218,綰  趙,Wan   Zhao 
Q79221,奇  鄭 Zhèng,Qi   Zheng  Zheng
Q79224,泚  鄭 Zhèng,Ci   Zheng  Zheng
Q79227,亢  王,Kang   Wang 
Q79230,勝之  周,Sheng Zhi   Zhou 
Q79231,穆羆,Mu Pi 
Q79233,亞夫  沛郡,Ya Fu   Pei Jun 
Q79234,穆亮,Mu Liang 
Q79236,堅  周,Jian   Zhou 
Q79239,起夫  周,Qi Fu   Zhou 
Q79242,崇  施,Chong   Shi 
Q79246,元嘉 (広陽王),Yuan Jia  (guang Yang Wang )
Q79248,攣鞮,Luan Di 
Q79251,攣鞮,Luan Di 
Q79252,元凝,Yuan Ning 
Q79254,攣鞮,Luan Di 
Q79257,攣鞮,Luan Di 
Q79258,元熙,Yuan Xi 
Q79260,烏師廬  攣鞮,Wu Shi Lu   Luan Di 
Q79261,元略,Yuan Lue 
Q79263,攣鞮,Luan Di 
Q79264,元廞,Yuan Xin 
Q79266,添公 Tiān Gōng  LÀI 赖,Tian Gong  Tian Gong  Lai Lai 
Q79269,Xu  Huáng 黄,Xu  Huang Huang 
Q79270,元均 (西魏),Yuan Jun  (xi Wei )
Q79272,遐 子盛  曾,Xia  Zi Sheng   Ceng 
Q79275,議  曾,Yi   Ceng 
Q79276,元子孝,Yuan Zi Xiao 
Q79281,倬  曾,Zhuo   Ceng 
Q79284,Gōng Qīng  HUANG 黄公卿 76A,Gong Qing  Huang Huang Gong Qing  76a
Q79287,Gui 圭  Yú 余,Gui Gui   Yu Yu 
Q79290,Chan 蝉  Yú 余,Chan Chan   Yu Yu 
Q79293,Lian 联  Yú 余,Lian Lian   Yu Yu 
Q79296,伊  黃,Yi   Huang 
Q79297,元仲景,Yuan Zhong Jing 
Q79299,Quán 權  Zhāng 張,Quan Quan   Zhang Zhang 
Q79300,元暹,Yuan Xian 
Q79302,Jìn Míng 進明  Zhāng 張,Jin Ming Jin Ming   Zhang Zhang 
Q79305,虎 文彬  隴西狄道,Hu  Wen Bin   Long Xi Di Dao 
Q79306,元顕恭,Yuan Xian Gong 
Q79308,Qǐ Tóu 起头  隴西狄道,Qi Tou Qi Tou   Long Xi Di Dao 
Q79309,元徽 (北魏),Yuan Hui  (bei Wei )
Q79312,元世儁,Yuan Shi Jun 
Q79314,乞豆  隴西狄道,Qi Dou   Long Xi Di Dao 
Q79315,元弼,Yuan Bi 
Q79317,隴西,Long Xi 
Q79320,劭 子訥  河南洛陽,Shao  Zi Ne   He Nan Luo Yang 
Q79323,子攸 彥達  河南洛陽,Zi You  Yan Da   He Nan Luo Yang 
Q79326,子正 休度  河南洛陽,Zi Zheng  Xiu Du   He Nan Luo Yang 
Q79329,季瑤  河南洛陽,Ji Yao   He Nan Luo Yang 
Q79332,楚華  河南洛陽,Chu Hua   He Nan Luo Yang 
Q79335,隴西狄道,Long Xi Di Dao 
Q79338,亨  河南洛陽,Heng   He Nan Luo Yang 
Q79341,幼娥  河南洛陽,You E   He Nan Luo Yang 
Q79347,瑾 道瑜  鄭州管城,Jin  Dao Yu   Zheng Zhou Guan Cheng 
Q79350,隴西狄道,Long Xi Di Dao 
Q79353,瓚 道璋  李,Zan  Dao Zhang   Li 
Q79356,玙  李,Yu   Li 
Q79359,燮  李,Xie   Li 
Q79362,德廣  李,De Guang   Li 
Q79365,德明  李,De Ming   Li 
Q79368,德顯  李,De Xian   Li 
Q79371,李,Li 
Q79374,李,Li 
Q79375,陸馛,Lu Ba 
Q79378,陸希質,Lu Xi Zhi 
Q79380,曖  李,Ai   Li 
Q79383,昞  李,Bing   Li 
Q79386,昭  李,Zhao   Li 
Q79389,曉  李,Xiao   Li 
Q79392,伯猷  滎陽開封,Bo You   Ying Yang Kai Feng 
Q79395,始容  滎陽開封,Shi Rong   Ying Yang Kai Feng 
Q79398,該 義興  隴西狄道,Gai  Yi Xing   Long Xi Di Dao 
Q79401,義慎  隴西狄道,Yi Shen   Long Xi Di Dao 
Q79404,義真  隴西狄道,Yi Zhen   Long Xi Di Dao 
Q79405,馮慈明,Feng Ci Ming 
Q79407,義遠  隴西狄道,Yi Yuan   Long Xi Di Dao 
Q79413,義邕  隴西狄道,Yi Yong   Long Xi Di Dao 
Q79416,太原晉陽,Tai Yuan Jin Yang 
Q79417,拓跋霄,Tuo Ba Xiao 
Q79419,廣業  太原晉陽,Guang Ye   Tai Yuan Jin Yang 
Q79422,瑰  秦州成紀,Gui   Qin Zhou Cheng Ji 
Q79425,士衡  趙州平棘,Shi Heng   Zhao Zhou Ping Ji 
Q79427,放之  趙州平棘,Fang Zhi   Zhao Zhou Ping Ji 
Q79428,元善,Yuan Shan 
Q79430,公挺  河南,Gong Ting   He Nan 
Q79433,公宏  河北道河南府,Gong Hong   He Bei Dao He Nan Fu 
Q79436,某  河南,Mou   He Nan 
Q79439,某  滑州匡城,Mou   Hua Zhou Kuang Cheng 
Q79446,彥琮  滑州匡城,Yan Cong   Hua Zhou Kuang Cheng 
Q79449,瑱 良玉  趙州贊皇,Zhen  Liang Yu   Zhao Zhou Zan Huang 
Q79452,思恭  河南洛陽,Si Gong   He Nan Luo Yang 
Q79455,去伐  河南洛陽,Qu Fa   He Nan Luo Yang 
Q79458,某  河南洛陽,Mou   He Nan Luo Yang 
Q79461,齊莊  河南,Qi Zhuang   He Nan 
Q79464,祖威  趙州平棘,Zu Wei   Zhao Zhou Ping Ji 
Q79466,謝朏,Xie Fei 
Q79467,君逸  趙州平棘,Jun Yi   Zhao Zhou Ping Ji 
Q79470,柔 子剛  范陽涿縣,Rou  Zi Gang   Fan Yang Zhuo Xian 
Q79472,元淵,Yuan Yuan 
Q79473,靈媛  廣平列人,Ling Yuan   Guang Ping Lie Ren 
Q79479,靈妃  廣平列人,Ling Fei   Guang Ping Lie Ren 
Q79482,春卿  廣平列人,Chun Qing   Guang Ping Lie Ren 
Q79485,欽仁  廣平列人,Qin Ren   Guang Ping Lie Ren 
Q79488,弘度  博陵安平,Hong Du   Bo Ling An Ping 
Q79491,弘昇  博陵安平,Hong Sheng   Bo Ling An Ping 
Q79494,弘峻  博陵安平,Hong Jun   Bo Ling An Ping 
Q79497,育王 勵德  博陵安平,Yu Wang  Li De   Bo Ling An Ping 
Q79500,祖微  河間鄚縣,Zu Wei   He Jian Mo Xian 
Q79503,祖昇 孝舉  趙郡平棘,Zu Sheng  Xiao Ju   Zhao Jun Ping Ji 
Q79506,祖勳 孝謀  趙國柏仁,Zu Xun  Xiao Mou   Zhao Guo Bo Ren 
Q79512,祖猗  趙國柏仁,Zu Yi   Zhao Guo Bo Ren 
Q79515,祖娥  趙國柏仁,Zu E   Zhao Guo Bo Ren 
Q79517,盧潜,Lu Qian 
Q79518,祖納  趙國柏仁,Zu Na   Zhao Guo Bo Ren 
Q79521,祖揖  趙國柏仁,Zu Yi   Zhao Guo Bo Ren 
Q79524,祖欽  趙國柏仁,Zu Qin   Zhao Guo Bo Ren 
Q79527,曠  博陵安平,Kuang   Bo Ling An Ping 
Q79530,彭  博陵安平,Peng   Bo Ling An Ping 
Q79533,君治  博陵安平,Jun Zhi   Bo Ling An Ping 
Q79536,市妃  博陵安平,Shi Fei   Bo Ling An Ping 
Q79539,子武  博陵安平,Zi Wu   Bo Ling An Ping 
Q79545,蘇訶  邢,Su He   Xing 
Q79548,普賢  李,Pu Xian   Li 
Q79551,菩提  李,Pu Ti   Li 
Q79554,普明  元,Pu Ming   Yuan 
Q79557,寶素  范陽涿縣,Bao Su   Fan Yang Zhuo Xian 
Q79560,寶胤  范陽涿縣,Bao Yin   Fan Yang Zhuo Xian 
Q79563,安定臨涇,An Ding Lin Jing 
Q79566,Cheng Li 成礼  隴西狄道,Cheng Li Cheng Li   Long Xi Di Dao 
Q79569,玄道  鄭州管城,Xuan Dao   Zheng Zhou Guan Cheng 
Q79572,夷道  鄭州管城,Yi Dao   Zheng Zhou Guan Cheng 
Q79578,君范  李,Jun Fan   Li 
Q79581,士綸  范陽涿縣,Shi Lun   Fan Yang Zhuo Xian 
Q79584,士綽  范陽涿縣,Shi Chuo   Fan Yang Zhuo Xian 
Q79587,士緝  范陽涿縣,Shi Qi   Fan Yang Zhuo Xian 
Q79590,士繹  范陽涿縣,Shi Yi   Fan Yang Zhuo Xian 
Q79593,士倫  范陽涿縣,Shi Lun   Fan Yang Zhuo Xian 
Q79596,士繪  范陽涿縣,Shi Hui   Fan Yang Zhuo Xian 
Q79599,某  范陽涿縣,Mou   Fan Yang Zhuo Xian 
Q79602,赤松 子房  范陽涿縣,Chi Song  Zi Fang   Fan Yang Zhuo Xian 
Q79605,莊  范陽涿縣,Zhuang   Fan Yang Zhuo Xian 
Q79611,彥卿  河南府,Yan Qing   He Nan Fu 
Q79614,彥章  幽州范陽,Yan Zhang   You Zhou Fan Yang 
Q79617,彥高  澧州,Yan Gao   Li Zhou 
Q79620,某  汝州臨汝,Mou   Ru Zhou Lin Ru 
Q79623,叔武  滎陽開封,Shu Wu   Ying Yang Kai Feng 
Q79626,大車  鄭,Da Che   Zheng 
Q79629,仲禮  鄭,Zhong Li   Zheng 
Q79632,道宗  趙郡柏仁,Dao Zong   Zhao Jun Bo Ren 
Q79635,道林  趙郡柏仁,Dao Lin   Zhao Jun Bo Ren 
Q79638,景威  趙國柏仁,Jing Wei   Zhao Guo Bo Ren 
Q79644,搔  趙國柏仁,Sao   Zhao Guo Bo Ren 
Q79647,仲通  趙州贊皇,Zhong Tong   Zhao Zhou Zan Huang 
Q79650,徹 伯倫  趙郡柏仁,Che  Bo Lun   Zhao Jun Bo Ren 
Q79653,志 敬遠  趙郡柏仁,Zhi  Jing Yuan   Zhao Jun Bo Ren 
Q79656,幼遠  趙郡柏仁,You Yuan   Zhao Jun Bo Ren 
Q79659,欽道  廣平列人,Qin Dao   Guang Ping Lie Ren 
Q79662,祖牧 翁伯  趙國柏仁,Zu Mu  Weng Bo   Zhao Guo Bo Ren 
Q79665,譚亮  趙國柏仁,Tan Liang   Zhao Guo Bo Ren 
Q79668,譚德  趙國柏仁,Tan De   Zhao Guo Bo Ren 
Q79671,摩訶  趙國柏仁,Mo He   Zhao Guo Bo Ren 
Q79677,毗羅  趙國柏仁,Pi Luo   Zhao Guo Bo Ren 
Q79680,迎男  趙國柏仁,Ying Nan   Zhao Guo Bo Ren 
Q79683,公源  趙國柏仁,Gong Yuan   Zhao Guo Bo Ren 
Q79686,公統  趙國柏仁,Gong Tong   Zhao Guo Bo Ren 
Q79689,公恕  趙國柏仁,Gong Shu   Zhao Guo Bo Ren 
Q79691,公緒  趙國柏仁,Gong Xu   Zhao Guo Bo Ren 
Q79694,玉相  趙國柏仁,Yu Xiang   Zhao Guo Bo Ren 
Q79697,佛相  趙國柏仁,Fo Xiang   Zhao Guo Bo Ren 
Q79700,叔瓚  博陵安平,Shu Zan   Bo Ling An Ping 
Q79703,仲琰  博陵安平,Zhong Yan   Bo Ling An Ping 
Q79709,長瑜  博陵安平,Chang Yu   Bo Ling An Ping 
Q79712,詡  滎陽開封,Xu   Ying Yang Kai Feng 
Q79715,譯 正義  滎陽開封,Yi  Zheng Yi   Ying Yang Kai Feng 
Q79718,誠  滎陽開封,Cheng   Ying Yang Kai Feng 
Q79721,詮  滎陽開封,Quan   Ying Yang Kai Feng 
Q79724,孝貞 元操  趙州贊皇,Xiao Zhen  Yuan Cao   Zhao Zhou Zan Huang 
Q79728,孝基  趙州贊皇,Xiao Ji   Zhao Zhou Zan Huang 
Q79731,孝威  趙州贊皇,Xiao Wei   Zhao Zhou Zan Huang 
Q79734,仲卿  趙州贊皇,Zhong Qing   Zhao Zhou Zan Huang 
Q79737,正雲 (Zhèng Yún,Zheng Yun  (zheng Yun
Q79743,正玉 (Zhèng Yù),Zheng Yu  (zheng Yu)
Q79746,正金 (Zhèng Jīn)  譚,Zheng Jin  (zheng Jin)  Tan 
Q79748,渠  孔,Qu   Kong 
Q79751,碩  孔,Shuo   Kong 
Q79754,臻  孔,Zhen   Kong 
Q79757,總  孔,Zong   Kong 
Q79760,岱  孔,Dai   Kong 
Q79763,畢  孔,Bi   Kong 
Q79766,邈  會稽山陰,Miao   Hui Ji Shan Yin 
Q79769,奉  吳郡吳縣,Feng   Wu Jun Wu Xian 
Q79775,著  吳郡吳縣,Zhu   Wu Jun Wu Xian 
Q79778,璯  吳郡吳縣,Hui   Wu Jun Wu Xian 
Q79781,俊  吳郡吳縣,Jun   Wu Jun Wu Xian 
Q79784,夏  吳郡吳縣,Xia   Wu Jun Wu Xian 
Q79787,彭  吳郡吳縣,Peng   Wu Jun Wu Xian 
Q79790,美  吳郡吳縣,Mei   Wu Jun Wu Xian 
Q79793,習  吳郡吳縣,Xi   Wu Jun Wu Xian 
Q79796,稠  吳郡吳縣,Chou   Wu Jun Wu Xian 
Q79799,褒 叔明  吳郡吳縣,Bao  Shu Ming   Wu Jun Wu Xian 
Q79802,逢  吳郡吳縣,Feng   Wu Jun Wu Xian 
Q79808,敬叔  吳郡吳縣,Jing Shu   Wu Jun Wu Xian 
Q79811,東美  吳郡吳縣,Dong Mei   Wu Jun Wu Xian 
Q79814,宗 恭武  江夏鄳縣,Zong  Gong Wu   Jiang Xia Meng Xian 
Q79817,林逋  第44世长林衍派,Lin Bu   Di 44shi Chang Lin Yan Pai 
Q79820,林述  第44世长林衍派,Lin Shu   Di 44shi Chang Lin Yan Pai 
Q79823,通  陳,Tong   Chen 
Q79826,绶公  陳,Shou Gong   Chen 
Q79829,崇公  36,Chong Gong   36
Q79832,萬年  陳,Wan Nian   Chen 
Q79835,與京  陳,Yu Jing   Chen 
Q79841,禹  趙,Yu   Zhao 
Q79844,積  鄭 Zhèng,Ji   Zheng  Zheng
Q79847,稚  鄭 Zhèng,Zhi   Zheng  Zheng
Q79850,頤  王,Yi   Wang 
Q79853,紳  周,Shen   Zhou 
Q79856,緯  周,Wei   Zhou 
Q79859,繹  周,Yi   Zhou 
Q79862,建德  周,Jian De   Zhou 
Q79865,建道  周,Jian Dao   Zhou 
Q79868,德奏  周,De Zou   Zhou 
Q79874,德集  周,De Ji   Zhou 
Q79877,然  施,Ran   Shi 
Q79880,Khuyente  攣鞮,Khuyente  Luan Di 
Q79883,攣鞮,Luan Di 
Q79886,先賢撣  攣鞮,Xian Xian Dan   Luan Di 
Q79889,攣鞮,Luan Di 
Q79892,显公 Xiǎn Gōng  LÀI 赖,Xian Gong  Xian Gong  Lai Lai 
Q79895,Xin  Huáng 黄,Xin  Huang Huang 
Q79898,盈 子美  曾,Ying  Zi Mei   Ceng 
Q79904,愼  曾,Shen   Ceng 
Q79907,行  曾,Xing   Ceng 
Q79910,待  曾,Dai   Ceng 
Q79913,Shì Fū  HUANG 黄士夫 77A,Shi Fu  Huang Huang Shi Fu  77a
Q79916,De Da 德大  Yú 余,De Da De Da   Yu Yu 
Q79919,De Run 德润  Yú 余,De Run De Run   Yu Yu 
Q79922,De Wen 德文  Yú 余,De Wen De Wen   Yu Yu 
Q79925,重  黃,Zhong   Huang 
Q79928,Mèng Tán 孟談  Zhāng 張,Meng Tan Meng Tan   Zhang Zhang 
Q79931,昺  隴西狄道,Bing   Long Xi Di Dao 
Q79937,延伯  隴西狄道,Yan Bo   Long Xi Di Dao 
Q79940,真  隴西狄道,Zhen   Long Xi Di Dao 
Q79943,璋  隴西狄道,Zhang   Long Xi Di Dao 
Q79946,繪  隴西狄道,Hui   Long Xi Di Dao 
Q79949,禕  隴西狄道,Yi   Long Xi Di Dao 
Q79952,蔚  隴西狄道,Wei   Long Xi Di Dao 
Q79955,岡  隴西狄道,Gang   Long Xi Di Dao 
Q79958,亮  隴西狄道,Liang   Long Xi Di Dao 
Q79961,隴西狄道,Long Xi Di Dao 
Q79964,隴西狄道,Long Xi Di Dao 
Q79970,Da Mo 达摩  隴西狄道,Da Mo Da Mo   Long Xi Di Dao 
Q79973,貞  隴西狄道,Zhen   Long Xi Di Dao 
Q79976,泠  隴西狄道,Ling   Long Xi Di Dao 
Q79979,文  李,Wen   Li 
Q79982,霽  京兆杜陵,Ji   Jing Zhao Du Ling 
Q79985,脩年  李,Xiu Nian   Li 
Q79988,世君  李,Shi Jun   Li 
Q79991,褒  李,Bao   Li 
Q79994,為  李,Wei   Li 
Q79997,操  李,Cao   Li 
Q80003,士元  李,Shi Yuan   Li 
Q80006,隴西狄道,Long Xi Di Dao 
Q80009,楚英  太原晉陽,Chu Ying   Tai Yuan Jin Yang 
Q80012,斌  秦州成紀,Bin   Qin Zhou Cheng Ji 
Q80015,世辯  河南,Shi Bian   He Nan 
Q80018,緯  河南,Wei   He Nan 
Q80021,辯  河南,Bian   He Nan 
Q80024,某  河南,Mou   He Nan 
Q80027,某  滑州匡城,Mou   Hua Zhou Kuang Cheng 
Q80030,嗣真  滑州匡城,Si Zhen   Hua Zhou Kuang Cheng 
Q80036,同亨  河南洛陽,Tong Heng   He Nan Luo Yang 
Q80040,某  河南洛陽,Mou   He Nan Luo Yang 
Q80043,若初  河南洛陽,Ruo Chu   He Nan Luo Yang 
Q80046,知讓  京兆萬年,Zhi Rang   Jing Zhao Wan Nian 
Q80049,思行  趙州平棘,Si Xing   Zhao Zhou Ping Ji 
Q80052,肅然  趙州平棘,Su Ran   Zhao Zhou Ping Ji 
Q80055,自然  趙州平棘,Zi Ran   Zhao Zhou Ping Ji 
Q80056,王偃,Wang Yan 
Q80058,愷 長仁  范陽涿縣,Kai  Chang Ren   Fan Yang Zhuo Xian 
Q80061,范陽涿縣,Fan Yang Zhuo Xian 
Q80074,何令婉,He Ling Wan 
Q80107,袁湛,Yuan Zhan 
Q80110,王曇首,Wang Tan Shou 
Q80125,趙伯符,Zhao Bo Fu 
Q80128,江湛,Jiang Zhan 
Q80131,江蒨,Jiang Qian 
Q80134,褚寂之,Chu Ji Zhi 
Q80179,王瑩 (軍人),Wang Ying  (jun Ren )
Q80500,高元海,Gao Yuan Hai 
Q80650,Mudrikah (Amir)  بن إلياس,
Q81218,績子女王 //,Ji Zi Nu Wang  //
Q81353,張威,Zhang Wei 
Q81470,Khasfeh fils de Ilyas  خصفه,
Q81478,Mudhir ibn Nizar  بن نزار,
Q81513,"Cristóvão Soares  Tangil, 14º Sr. do Feudo de Tangil","Cristovao Soares  Tangil, 14o Sr. Do Feudo De Tangil"
Q81606,عبد مناف  بن زهرة,
Q81745,<private>  عکرمه,
Q81881,وهب  بن عبد مناف,
Q81889,Qusayy Malik al-Ḵh̲uzāʿa,Qusayy Malik Al-Khuza'a
Q81893,Abū G̲h̲abs̲h̲ān al-Muḥtaris̲h̲ bin Hulail al-Ḵh̲uzāʿa,Abu Ghabshan Al-Muhtarish Bin Hulail Al-Khuza'a
Q81949,عثمان وفي ذريته سدانة الكعبة، ويعرفوا ببني شيبة,
Q82046,"Francisco de  Faro, IVº Senhor de Vimieiro","Francisco De  Faro, Ivo Senhor De Vimieiro"
Q82076,Mansour son of Akrameh  منصور,
Q82191,Barrah bint ʻAbdul-ʻUzzá,Barrah Bint `abdul-`uzza
Q82217,Atika  Zauja-e-Ḥubs̲h̲īya bin Salūl al-Ḵh̲uzāʿa,Atika  Zauja-E-Hubshiya Bin Salul Al-Khuza'a
Q82219,Qusayy Malik al-Ḵh̲uzāʿa,Qusayy Malik Al-Khuza'a
Q82221,Ḳumair  al-Ḵh̲uzāʿa,Kumair  Al-Khuza'a
Q82223,Ḍāṭir  ibn Hulail al-Ḵh̲uzāʿa,Datir  Ibn Hulail Al-Khuza'a
Q82225,Kulaib  al-Ḵh̲uzāʿa,Kulaib  Al-Khuza'a
Q82227,G̲h̲āḍira  al-Ḵh̲uzāʿa,Ghadira  Al-Khuza'a
Q82262,ʿAbd al-Muṭṭalib  ibn Hāshim,'abd Al-Muttalib  Ibn Hashim
Q82405,ʻAbdul-ʻUzzá bin 'Uthman bin 'Abd-ud Daar,`abdul-`uzza Bin 'uthman Bin 'abd-Ud Daar
Q82622,Havazen son of Mansour  هوازن,
Q82793,Banī ʿAdī  ibn Ka'b,Bani 'adi  Ibn Ka'b
Q82795,Banī al-Ḥirmiz  ibn Salūl al-Ḵh̲uzāʿa,Bani Al-Hirmiz  Ibn Salul Al-Khuza'a
Q82819,Kariz bin Abi al-ʻAs,Kariz Bin Abi Al-`as
Q82847,"""Abū Lahab"" ʿAbd al-ʿUzzā bin  Imaam 'Abd al-Muṭṭalib","""abu Lahab"" 'abd Al-'uzza Bin  Imaam 'abd Al-Muttalib"
Q83099,Caliph Abu Bakr  بن أبي قحافة عثمان,
Q83123,الخطاب بن نفيل,
Q83356,Banī 'Amr Hanīʾa  ibn Salūl al-Ḵh̲uzāʿa,Bani 'amr Hani`a  Ibn Salul Al-Khuza'a
Q83358,Banī Ḥabtar  ibn Salūl al-Ḵh̲uzāʿa,Bani Habtar  Ibn Salul Al-Khuza'a
Q83366,الحكم بن أبي العاص  ibn Abi al-'As,
Q83368,Sa'eed bin Abu al-ʻAs,Sa'eed Bin Abu Al-`as
Q83526,Qutaylah bint  Abdul-ʻUzzá,Qutaylah Bint  Abdul-`uzza
Q83544,al-Fadhl bin  al-ʿAbbās,Al-Fadhl Bin  Al-'abbas
Q83548,Ubaydullah bin  al-ʿAbbās,Ubaydullah Bin  Al-'abbas
Q83550,Umme Habeeb bint  al-ʿAbbās,Umme Habeeb Bint  Al-'abbas
Q83552,Abdur Rehmaan bin  al-ʿAbbās,Abdur Rehmaan Bin  Al-'abbas
Q83554,Ma'bad bin  al-ʿAbbās,Ma'bad Bin  Al-'abbas
Q83558,al-Haaritha bin  al-ʿAbbās,Al-Haaritha Bin  Al-'abbas
Q83560,Qathm bin  al-ʿAbbās,Qathm Bin  Al-'abbas
Q83562,Umme Katheer binte al-ʿAbbās,Umme Katheer Binte Al-'abbas
Q83564,Safiya binte al-ʿAbbās,Safiya Binte Al-'abbas
Q83570,Katheer bin al-ʿAbbās,Katheer Bin Al-'abbas
Q83572,Tamaam bin al-ʿAbbās,Tamaam Bin Al-'abbas
Q83666,« القائم بالحق » محمد بن زيد,
Q83738,عُمَرْ بِنْ ٱلْخَطَّابْ,
Q83802,Ṭalḥah ibn ʿUbayd Allāh,Talhah Ibn 'ubayd Allah
Q83826,عمر بن الخطاب - خلیفه دوم از خلفای راشدین,
Q83943,محمد بن حنفیه (محمّد الأكبر (أبي القاسم,
Q83961,Muawiyah son of Bakr  معاویه,
Q83977,Humaisi \ Umaisi  Umaisi ?أدد,
Q84033,ʻUthmān Ibn  ʻAffān,`uthman Ibn  `affan
Q84108,Caliph Muʿāwiyah I bin  Abu Sufyaan,Caliph Mu'awiyah I Bin  Abu Sufyaan
Q84209,Khalid bin Sa'eed bin Abu al-ʻAs,Khalid Bin Sa'eed Bin Abu Al-`as
Q84211,Amna binte ʻAffān,Amna Binte `affan
Q84297,"Sancho de  Faro, VIº Senhor de Vimieiro","Sancho De  Faro, Vio Senhor De Vimieiro"
Q84442,Umm Kulthoom Bint  al-Fadhl bin al-ʿAbbās,Umm Kulthoom Bint  Al-Fadhl Bin Al-'abbas
Q84456,Thaalith  'AbdAllah bin al-ʿAbbās,Thaalith  'abdallah Bin Al-'abbas
Q84460,Ibrahim  'AbdAllah bin al-ʿAbbās,Ibrahim  'abdallah Bin Al-'abbas
Q84478,علي السجاد,
Q84482,عبد الله,
Q84484,سليمان,
Q84494,אחונאי  בן חנינאי ראש הגולה ה 31,
Q84704,Pedro 'o Cavº. de Ourico'  de Meireles,Pedro 'o Cavo. De Ourico'  De Meireles
Q84746,Walid bin  ʻUthmān,Walid Bin  `uthman
Q84748,Said bin  ʻUthmān,Said Bin  `uthman
Q84750,Umm Said binte  ʻUthmān,Umm Said Binte  `uthman
Q85009,القاسم بن الحسن‎,
Q85037,سكينة‎,
Q85047,فاطمة بنت حسين,
Q85091,Abu Hashim ben Mohammad Hanifa  ابوهاشم عبداله بن محمد حنفیه,
Q85123,Samsama son of Muawiyah  صمصمه,
Q85129,Salaman  أدد,
Q85187,Aban bin  ʻUthmān,Aban Bin  `uthman
Q85189,Khalid bin  ʻUthmān,Khalid Bin  `uthman
Q85191,'Amroo bin  ʻUthmān,'amroo Bin  `uthman
Q85193,'Umar bin  ʻUthmān,'umar Bin  `uthman
Q85197,Maryam  bint ʻUthmān,Maryam  Bint `uthman
Q85247,Neferibre Psamtek Psammetichus  אחרון מלכי יהודה,
Q85278,Caliph Yazid I  ibn Muʿāwiyah,Caliph Yazid I  Ibn Mu'awiyah
Q85399,Salih  Alī bin 'AbdAllah bin al-ʿAbbās,Salih  Ali Bin 'abdallah Bin Al-'abbas
Q85401,'AbdAllah  Alī bin 'AbdAllah bin al-ʿAbbās,'abdallah  Ali Bin 'abdallah Bin Al-'abbas
Q85403,Yahya  Alī bin 'AbdAllah bin al-ʿAbbās,Yahya  Ali Bin 'abdallah Bin Al-'abbas
Q85407,Dawood  Alī bin 'AbdAllah bin al-ʿAbbās,Dawood  Ali Bin 'abdallah Bin Al-'abbas
Q85409,Sulaiman  Alī bin 'AbdAllah bin al-ʿAbbās,Sulaiman  Ali Bin 'abdallah Bin Al-'abbas
Q85411,Sulaijan  Alī bin 'AbdAllah bin al-ʿAbbās,Sulaijan  Ali Bin 'abdallah Bin Al-'abbas
