Category,Date_Pattern,Occurrence_Count,Needs_Standardization
standard_bc,JUL 204 B.C.,1,NO
standard_bc,1 JAN 204 B.C.,1,NO
standard_bc,1 JAN 286 B.C.,1,NO
standard_bc,206 B.C.,1,NO
standard_bc,382 B.C.,1,NO
standard_bc,301 B.C.,1,NO
standard_bc,1 JAN 306 B.C.,1,NO
standard_bc,1 JAN 263 B.C.,1,NO
standard_bc,1 JAN 229 B.C.,1,NO
standard_bc,358 B.C.,1,NO
standard_bc,281 B.C.,1,NO
standard_bc,1 JAN 261 B.C.,1,NO
standard_bc,293 B.C.,1,NO
standard_bc,266 B.C.,1,NO
standard_bc,307 B.C.,1,NO
standard_bc,324 B.C.,1,NO
standard_bc,453 B.C.,1,NO
standard_bc,1 FEB 358 B.C.,1,NO
standard_bc,395 B.C.,1,NO
standard_bc,530 B.C.,1,NO
standard_bc,1 JAN 537 B.C.,1,NO
standard_bc,545 B.C.,1,NO
standard_bc,1 JAN 523 B.C.,1,NO
standard_bc,29 SEP 522 B.C.,1,NO
standard_bc,1 JAN 465 B.C.,1,NO
standard_bc,DEC 424 B.C.,1,NO
standard_bc,1 JAN 479 B.C.,1,NO
standard_bc,1 JAN 467 B.C.,1,NO
standard_bc,518 B.C.,1,NO
standard_bc,1 JAN 458 B.C.,1,NO
standard_bc,1 JAN 279 B.C.,1,NO
standard_bc,289 B.C.,1,NO
standard_bc,1 JAN 225 B.C.,1,NO
standard_bc,226 B.C.,1,NO
standard_bc,1 JAN 305 B.C.,1,NO
standard_bc,303 B.C.,1,NO
standard_bc,179 B.C.,1,NO
standard_bc,1 JAN 238 B.C.,1,NO
standard_bc,1 JAN 179 B.C.,1,NO
standard_bc,404 B.C.,1,NO
standard_bc,440 B.C.,1,NO
standard_bc,359 B.C.,1,NO
standard_bc,1 JAN 395 B.C.,1,NO
standard_bc,1 JAN 630 B.C.,1,NO
standard_bc,1 JAN 560 B.C.,1,NO
standard_bc,596 B.C.,1,NO
standard_bc,JAN 423 B.C.,1,NO
standard_bc,1 JAN 516 B.C.,1,NO
standard_bc,423 B.C.,1,NO
standard_bc,541 B.C.,1,NO
standard_bc,371 B.C.,1,NO
standard_bc,1 JAN 420 B.C.,1,NO
standard_bc,470 B.C.,1,NO
standard_bc,398 B.C.,1,NO
standard_bc,408 B.C.,1,NO
standard_bc,28 JUN 116 B.C.,1,NO
standard_bc,1 JAN 184 B.C.,1,NO
standard_bc,1 JUL 145 B.C.,1,NO
standard_bc,1 JAN 243 B.C.,1,NO
standard_bc,1 JAN 223 B.C.,1,NO
standard_bc,1 JAN 352 B.C.,1,NO
standard_bc,1 JAN 181 B.C.,1,NO
standard_bc,1 JAN 332 B.C.,1,NO
standard_bc,1 DEC 328 B.C.,1,NO
standard_bc,344 B.C.,1,NO
standard_bc,561 B.C.,1,NO
standard_bc,581 B.C.,1,NO
standard_bc,1 JAN 567 B.C.,1,NO
standard_bc,566 B.C.,1,NO
standard_bc,372 B.C.,1,NO
standard_bc,1 JAN 444 B.C.,1,NO
standard_bc,430 B.C.,1,NO
standard_bc,389 B.C.,1,NO
standard_bc,1 JAN 231 B.C.,1,NO
standard_bc,1 JAN 217 B.C.,1,NO
standard_bc,1 JAN 193 B.C.,1,NO
standard_bc,15 OCT 166 B.C.,1,NO
standard_bc,1 JAN 152 B.C.,1,NO
standard_bc,1 JAN 121 B.C.,1,NO
standard_bc,18 FEB 142 B.C.,1,NO
standard_bc,DEC 81 B.C.,1,NO
standard_bc,1 JAN 112 B.C.,1,NO
standard_bc,1 JAN 212 B.C.,1,NO
standard_bc,1 JAN 345 B.C.,1,NO
standard_bc,1 JAN 367 B.C.,1,NO
standard_bc,1 JAN 249 B.C.,1,NO
standard_bc,1 JAN 185 B.C.,1,NO
standard_bc,1 JAN 146 B.C.,1,NO
standard_bc,15 AUG 605 B.C.,1,NO
standard_bc,602 B.C.,1,NO
standard_bc,615 B.C.,1,NO
standard_bc,1 JAN 538 B.C.,1,NO
standard_bc,539 B.C.,1,NO
standard_bc,21 DEC 522 B.C.,1,NO
standard_bc,1 JAN 629 B.C.,1,NO
standard_bc,9 FEB 589 B.C.,1,NO
standard_bc,1 JAN 404 B.C.,1,NO
standard_bc,1 JAN 173 B.C.,1,NO
standard_bc,1 JAN 145 B.C.,1,NO
standard_bc,1 JAN 148 B.C.,1,NO
standard_bc,FEB 51 B.C.,1,NO
standard_bc,1 JAN 84 B.C.,1,NO
standard_bc,1 JAN 92 B.C.,1,NO
standard_bc,1 JAN 133 B.C.,1,NO
standard_bc,1 JAN 213 B.C.,1,NO
standard_bc,1 JAN 650 B.C.,1,NO
standard_bc,17 APR 546 B.C.,1,NO
standard_bc,652 B.C.,1,NO
standard_bc,1 JAN 595 B.C.,1,NO
standard_bc,1 JAN 525 B.C.,1,NO
standard_bc,1 JAN 302 B.C.,1,NO
standard_bc,1 JAN 394 B.C.,1,NO
standard_bc,331 B.C.,1,NO
standard_bc,1 JAN 447 B.C.,1,NO
standard_bc,415 B.C.,1,NO
standard_bc,369 B.C.,1,NO
standard_bc,1 JAN 214 B.C.,1,NO
standard_bc,1 JAN 134 B.C.,1,NO
standard_bc,13 JAN 69 B.C.,1,NO
standard_bc,12 AUG 30 B.C.,1,NO
standard_bc,1 JAN 62 B.C.,1,NO
standard_bc,1 JAN 354 B.C.,1,NO
standard_bc,1 JAN 278 B.C.,1,NO
standard_bc,276 B.C.,1,NO
standard_bc,1 JAN 610 B.C.,1,NO
standard_bc,272 B.C.,1,NO
standard_bc,1 JAN 71 B.C.,1,NO
standard_bc,1 JAN 66 B.C.,1,NO
standard_bc,1 JAN 195 B.C.,1,NO
standard_bc,14 JAN 83 B.C.,1,NO
standard_bc,1 AUG 30 B.C.,1,NO
standard_bc,23 JUN 47 B.C.,1,NO
standard_bc,AUG 30 B.C.,1,NO
standard_bc,1 JAN 326 B.C.,1,NO
standard_bc,1 JAN 733 B.C.,1,NO
standard_bc,1 JAN 664 B.C.,1,NO
standard_bc,1 JAN 586 B.C.,1,NO
standard_bc,1 JAN 244 B.C.,1,NO
standard_bc,265 B.C.,1,NO
standard_bc,1 JAN 492 B.C.,1,NO
standard_bc,446 B.C.,1,NO
standard_bc,494 B.C.,1,NO
standard_bc,1 JAN 429 B.C.,1,NO
standard_bc,1 JAN 440 B.C.,1,NO
standard_bc,1 JAN 406 B.C.,1,NO
standard_bc,1 JAN 315 B.C.,1,NO
standard_bc,1 JAN 235 B.C.,1,NO
standard_bc,1 JAN 176 B.C.,1,NO
standard_bc,1 JAN 124 B.C.,1,NO
standard_bc,39 B.C.,1,NO
standard_bc,1 JAN 11 B.C.,1,NO
standard_bc,1 JAN 39 B.C.,1,NO
standard_bc,12 JUL 100 B.C.,1,NO
standard_bc,15 MAR 44 B.C.,1,NO
standard_bc,1 JAN 322 B.C.,1,NO
standard_bc,1 JAN 745 B.C.,1,NO
standard_bc,1 JAN 688 B.C.,1,NO
standard_bc,224 B.C.,1,NO
standard_bc,489 B.C.,1,NO
standard_bc,525 B.C.,1,NO
standard_bc,475 B.C.,1,NO
standard_bc,1 JAN 470 B.C.,1,NO
standard_bc,262 B.C.,1,NO
standard_bc,1 JAN 262 B.C.,1,NO
standard_bc,1 JAN 254 B.C.,1,NO
standard_bc,1 JAN 222 B.C.,1,NO
standard_bc,1 JAN 157 B.C.,1,NO
standard_bc,5 DEC 63 B.C.,1,NO
standard_bc,52 B.C.,1,NO
standard_bc,41 B.C.,1,NO
standard_bc,14 JAN 38 B.C.,1,NO
standard_bc,14 SEP 9 B.C.,1,NO
standard_bc,24 MAY 15 B.C.,1,NO
standard_bc,1 AUG 10 B.C.,1,NO
standard_bc,29 SEP 106 B.C.,1,NO
standard_bc,28 SEP 48 B.C.,1,NO
standard_bc,1 JAN 57 B.C.,1,NO
standard_bc,1 JAN 759 B.C.,1,NO
standard_bc,527 B.C.,1,NO
standard_bc,601 B.C.,1,NO
standard_bc,501 B.C.,1,NO
standard_bc,516 B.C.,1,NO
standard_bc,555 B.C.,1,NO
standard_bc,428 B.C.,1,NO
standard_bc,1 JAN 2 B.C.,1,NO
standard_bc,1 JAN 61 B.C.,1,NO
standard_bc,30 JAN 59 B.C.,1,NO
standard_bc,30 OCT 39 B.C.,1,NO
standard_bc,29 JAN 17 B.C.,1,NO
standard_bc,16 NOV 42 B.C.,1,NO
standard_bc,26 JUN 12 B.C.,1,NO
standard_bc,123 B.C.,1,NO
standard_bc,23 OCT 14 B.C.,1,NO
standard_bc,7 OCT 13 B.C.,1,NO
standard_bc,3 JUN 20 B.C.,1,NO
standard_bc,84 B.C.,1,NO
standard_bc,12 APR 45 B.C.,1,NO
standard_bc,1 JAN 23 B.C.,1,NO
standard_bc,1 JAN 490 B.C.,1,NO
standard_bc,1 JAN 514 B.C.,1,NO
standard_bc,138 B.C.,1,NO
standard_bc,1 JAN 99 B.C.,1,NO
standard_bc,37 B.C.,1,NO
standard_bc,136 B.C.,1,NO
standard_bc,1 JAN 177 B.C.,1,NO
standard_bc,137 B.C.,1,NO
standard_bc,181 B.C.,1,NO
standard_bc,1 JAN 113 B.C.,1,NO
standard_bc,22 B.C.,1,NO
standard_bc,166 B.C.,1,NO
standard_bc,13 JAN 86 B.C.,1,NO
standard_bc,1 JAN 81 B.C.,1,NO
standard_bc,118 B.C.,1,NO
standard_bc,92 B.C.,1,NO
standard_bc,1 JAN 4 B.C.,1,NO
standard_bc,1 JAN 191 B.C.,1,NO
standard_bc,1 JAN 14 B.C.,1,NO
standard_bc,169 B.C.,1,NO
standard_bc,139 B.C.,1,NO
standard_bc,173 B.C.,1,NO
standard_bc,1 JAN 167 B.C.,1,NO
standard_bc,126 B.C.,1,NO
standard_bc,1 JAN 111 B.C.,1,NO
standard_bc,1 JAN 72 B.C.,1,NO
standard_bc,12 B.C.,1,NO
standard_bc,3 B.C.,1,NO
standard_bc,26 B.C.,1,NO
standard_bc,93 B.C.,1,NO
standard_bc,1 OCT 86 B.C.,1,NO
standard_bc,13 MAY 35 B.C.,1,NO
standard_bc,1 APR 44 B.C.,1,NO
standard_bc,155 B.C.,1,NO
standard_bc,1 JAN 102 B.C.,1,NO
standard_bc,161 B.C.,1,NO
standard_bc,8 JUN 53 B.C.,1,NO
standard_bc,101 B.C.,1,NO
standard_bc,29 B.C.,1,NO
standard_bc,131 B.C.,1,NO
standard_bc,1 JAN 128 B.C.,1,NO
standard_bc,1 JAN 3 B.C.,1,NO
standard_bc,128 B.C.,1,NO
standard_bc,175 B.C.,1,NO
standard_bc,165 B.C.,1,NO
standard_bc,44 B.C.,1,NO
standard_bc,1 JAN 58 B.C.,1,NO
standard_bc,JUL 43 B.C.,1,NO
standard_bc,177 B.C.,1,NO
standard_bc,49 B.C.,1,NO
standard_bc,1 MAY 49 B.C.,1,NO
standard_bc,1 JAN 154 B.C.,1,NO
standard_bc,1 JAN 53 B.C.,1,NO
standard_bc,24 DEC 3 B.C.,1,NO
standard_bc,1 JAN 123 B.C.,1,NO
standard_bc,145 B.C.,1,NO
standard_bc,1 JAN 28 B.C.,1,NO
standard_bc,1 JAN 188 B.C.,1,NO
standard_bc,1 JAN 165 B.C.,1,NO
standard_bc,237 B.C.,1,NO
standard_bc,1 JAN 174 B.C.,1,NO
standard_bc,1 JAN 275 B.C.,1,NO
standard_bc,235 B.C.,1,NO
standard_bc,185 B.C.,1,NO
standard_bc,129 B.C.,1,NO
standard_bc,94 B.C.,1,NO
standard_bc,229 B.C.,1,NO
standard_bc,192 B.C.,1,NO
standard_bc,3 JAN 106 B.C.,1,NO
standard_bc,7 DEC 43 B.C.,1,NO
standard_bc,1 JAN 203 B.C.,1,NO
standard_bc,1 JAN 37 B.C.,1,NO
standard_bc,16 B.C.,1,NO
standard_bc,1 JAN 104 B.C.,1,NO
standard_bc,127 B.C.,1,NO
standard_bc,1 JAN 143 B.C.,1,NO
standard_bc,1 JAN 67 B.C.,1,NO
standard_bc,1 JAN 33 B.C.,1,NO
standard_bc,258 B.C.,1,NO
standard_bc,1 JAN 98 B.C.,1,NO
standard_bc,254 B.C.,1,NO
standard_bc,1 JAN 234 B.C.,1,NO
standard_bc,255 B.C.,1,NO
standard_bc,1 JAN 183 B.C.,1,NO
standard_bc,189 B.C.,1,NO
standard_bc,341 B.C.,1,NO
standard_bc,1 JAN 268 B.C.,1,NO
standard_bc,1 JAN 199 B.C.,1,NO
standard_bc,1 JAN 151 B.C.,1,NO
standard_bc,147 B.C.,1,NO
standard_bc,1 JAN 108 B.C.,1,NO
standard_bc,256 B.C.,1,NO
standard_bc,1 JAN 211 B.C.,1,NO
standard_bc,275 B.C.,1,NO
standard_bc,1 JAN 299 B.C.,1,NO
standard_bc,58 B.C.,1,NO
standard_bc,202 B.C.,1,NO
standard_bc,51 B.C.,1,NO
standard_bc,1 JAN 349 B.C.,1,NO
standard_bc,249 B.C.,1,NO
standard_bc,257 B.C.,1,NO
standard_bc,375 B.C.,1,NO
standard_bc,167 B.C.,1,NO
standard_bc,227 B.C.,1,NO
standard_bc,449 B.C.,1,NO
standard_bc,469 B.C.,1,NO
standard_bc,477 B.C.,1,NO
non_standard_bc,(260000000 B.C.),2,YES
non_standard_bc,(27000 B.C.),1,YES
mya_dates,(400MYA),1,NO
mya_dates,(7.3 MYA),1,NO
mya_dates,(5.5MYA),1,NO
mya_dates,(3.3MYA),1,NO
mya_dates,(2.4MYA),1,NO
mya_dates,(1.5 MYA),1,NO
mya_dates,(360 MYA),1,NO
mya_dates,(275 MYA),1,NO
mya_dates,(310 MYA),1,NO
mya_dates,(240 MYA),1,NO
mya_dates,(230 MYA),1,NO
mya_dates,(250 MYA),1,NO
mya_dates,(225 MYA),1,NO
mya_dates,(175 MYA),1,NO
approximate,ABT 1230,40,NO
approximate,ABT 1250,37,NO
approximate,ABT 1200,37,NO
approximate,ABT 1160,33,NO
approximate,ABT 1210,33,NO
approximate,ABT 1130,31,NO
approximate,ABT 1180,31,NO
approximate,ABT 1000,28,NO
approximate,ABT 1220,28,NO
approximate,ABT 1070,27,NO
approximate,ABT 100,26,NO
approximate,ABT 1100,26,NO
approximate,ABT 1020,26,NO
approximate,ABT 1240,26,NO
approximate,ABT 1150,25,NO
approximate,ABT 1110,25,NO
approximate,ABT 120,24,NO
approximate,ABT 970,24,NO
approximate,ABT 1140,24,NO
approximate,ABT 1260,24,NO
approximate,ABT 1500,23,NO
approximate,ABT 150,23,NO
approximate,ABT 1120,23,NO
approximate,ABT 940,22,NO
approximate,ABT 960,22,NO
approximate,ABT 1080,22,NO
approximate,ABT 1040,22,NO
approximate,ABT 1170,22,NO
approximate,ABT 30,21,NO
approximate,ABT 165,21,NO
approximate,ABT 1300,20,NO
approximate,ABT 1050,20,NO
approximate,ABT 80,20,NO
approximate,ABT 45,20,NO
approximate,ABT 1450,19,NO
approximate,ABT 140,19,NO
approximate,ABT 10,19,NO
approximate,ABT 1035,19,NO
approximate,ABT 130,18,NO
approximate,ABT 75,18,NO
approximate,ABT 60,18,NO
approximate,ABT 55,18,NO
approximate,ABT 1060,18,NO
approximate,ABT 930,18,NO
approximate,ABT 900,17,NO
approximate,ABT 145,17,NO
approximate,ABT 125,17,NO
approximate,ABT 85,17,NO
approximate,ABT 980,17,NO
approximate,ABT 1030,17,NO
approximate,ABT 1010,17,NO
approximate,ABT 1475,16,NO
approximate,ABT 135,16,NO
approximate,ABT 90,16,NO
approximate,ABT 35,16,NO
approximate,ABT 1480,15,NO
approximate,ABT 1530,15,NO
approximate,ABT 250,15,NO
approximate,ABT 160,15,NO
approximate,ABT 110,15,NO
approximate,ABT 70,15,NO
approximate,ABT 870,15,NO
approximate,ABT 1190,15,NO
approximate,ABT 1270,15,NO
approximate,ABT 750,14,NO
approximate,ABT 850,14,NO
approximate,ABT 1175,14,NO
approximate,ABT 1575,14,NO
approximate,ABT 1540,14,NO
approximate,ABT 1520,14,NO
approximate,ABT 185,14,NO
approximate,ABT 190,14,NO
approximate,ABT 50,14,NO
approximate,ABT 25,14,NO
approximate,ABT 40,14,NO
approximate,ABT 820,14,NO
approximate,ABT 1280,14,NO
approximate,ABT 1075,13,NO
approximate,ABT 1490,13,NO
approximate,ABT 230,13,NO
approximate,ABT 180,13,NO
approximate,ABT 170,13,NO
approximate,ABT 115,13,NO
approximate,ABT 65,13,NO
approximate,ABT 95,13,NO
approximate,(ABT -15),13,NO
approximate,ABT 5,13,NO
approximate,ABT 920,13,NO
approximate,ABT 955,13,NO
approximate,ABT 995,13,NO
approximate,ABT 1195,13,NO
approximate,ABT 1290,13,NO
approximate,ABT 1025,12,NO
approximate,ABT 1535,12,NO
approximate,ABT 220,12,NO
approximate,ABT 240,12,NO
approximate,ABT 175,12,NO
approximate,(ABT -140),12,NO
approximate,ABT 1090,12,NO
approximate,ABT 880,12,NO
approximate,ABT 935,12,NO
approximate,ABT 925,12,NO
approximate,ABT 1045,12,NO
approximate,ABT 1115,12,NO
approximate,ABT 1055,12,NO
approximate,ABT 1205,12,NO
approximate,ABT 1525,11,NO
approximate,ABT 1550,11,NO
approximate,ABT 20,11,NO
approximate,(ABT -45),11,NO
approximate,(ABT -90),11,NO
approximate,ABT 790,11,NO
approximate,ABT 890,11,NO
approximate,ABT 950,10,NO
approximate,ABT 975,10,NO
approximate,ABT 1225,10,NO
approximate,ABT 1400,10,NO
approximate,ABT 1600,10,NO
approximate,ABT 1465,10,NO
approximate,ABT 1470,10,NO
approximate,ABT 210,10,NO
approximate,ABT 195,10,NO
approximate,(ABT -5),10,NO
approximate,(ABT -40),10,NO
approximate,ABT 200,10,NO
approximate,ABT 840,10,NO
approximate,ABT 860,10,NO
approximate,ABT 1085,10,NO
approximate,ABT 1135,10,NO
approximate,ABT 1235,10,NO
approximate,ABT 905,10,NO
approximate,ABT 1125,9,NO
approximate,ABT 1375,9,NO
approximate,ABT 1320,9,NO
approximate,ABT 1410,9,NO
approximate,ABT 1560,9,NO
approximate,ABT 1505,9,NO
approximate,ABT 155,9,NO
approximate,ABT 105,9,NO
approximate,ABT 15,9,NO
approximate,(ABT -20),9,NO
approximate,(ABT -80),9,NO
approximate,ABT 765,9,NO
approximate,ABT 830,9,NO
approximate,ABT 945,9,NO
approximate,ABT 1095,9,NO
approximate,ABT 1145,9,NO
approximate,ABT 1065,9,NO
approximate,ABT 1255,9,NO
approximate,ABT 910,9,NO
approximate,ABT 875,9,NO
approximate,ABT 1430,8,NO
approximate,ABT 1545,8,NO
approximate,ABT 1485,8,NO
approximate,ABT 1570,8,NO
approximate,ABT 1510,8,NO
approximate,ABT 270,8,NO
approximate,ABT 260,8,NO
approximate,(ABT -70),8,NO
approximate,(ABT -100),8,NO
approximate,(ABT -105),8,NO
approximate,(ABT -170),8,NO
approximate,ABT 1015,8,NO
approximate,ABT 1185,8,NO
approximate,ABT 1245,8,NO
approximate,ABT 1215,8,NO
approximate,ABT 1350,8,NO
approximate,ABT 985,8,NO
approximate,ABT 1285,8,NO
approximate,ABT 1265,7,NO
approximate,ABT 1495,7,NO
approximate,ABT 1580,7,NO
approximate,ABT 370,7,NO
approximate,(ABT -10),7,NO
approximate,(ABT -25),7,NO
approximate,(ABT -200),7,NO
approximate,(ABT -190),7,NO
approximate,(ABT -260),7,NO
approximate,ABT 235,7,NO
approximate,(ABT -120),7,NO
approximate,ABT 770,7,NO
approximate,ABT 730,7,NO
approximate,ABT 810,7,NO
approximate,ABT 965,7,NO
approximate,ABT 999,7,NO
approximate,ABT 1325,6,NO
approximate,ABT 550,6,NO
approximate,ABT 1380,6,NO
approximate,ABT 1555,6,NO
approximate,ABT 1565,6,NO
approximate,ABT 400,6,NO
approximate,ABT 265,6,NO
approximate,ABT 205,6,NO
approximate,(ABT -85),6,NO
approximate,(ABT -180),6,NO
approximate,(ABT -130),6,NO
approximate,(ABT -250),6,NO
approximate,ABT 215,6,NO
approximate,ABT 690,6,NO
approximate,ABT 675,6,NO
approximate,ABT 1052,6,NO
approximate,ABT 990,6,NO
approximate,ABT 1047,6,NO
approximate,ABT 1330,6,NO
approximate,ABT 1275,6,NO
approximate,ABT 915,6,NO
approximate,ABT 845,6,NO
approximate,ABT 932,6,NO
approximate,ABT 1310,6,NO
approximate,ABT 800,5,NO
approximate,ABT 1625,5,NO
approximate,ABT 700,5,NO
approximate,ABT 1370,5,NO
approximate,ABT 1420,5,NO
approximate,ABT 1445,5,NO
approximate,ABT 1552,5,NO
approximate,ABT 1590,5,NO
approximate,ABT 1585,5,NO
approximate,ABT 1630,5,NO
approximate,ABT 340,5,NO
approximate,ABT 295,5,NO
approximate,ABT 300,5,NO
approximate,ABT 275,5,NO
approximate,ABT 310,5,NO
approximate,ABT 660,5,NO
approximate,(ABT -35),5,NO
approximate,(ABT -55),5,NO
approximate,(ABT -95),5,NO
approximate,(ABT -135),5,NO
approximate,(ABT -290),5,NO
approximate,(ABT -220),5,NO
approximate,(ABT -280),5,NO
approximate,(ABT -365),5,NO
approximate,ABT 470,5,NO
approximate,ABT 589,5,NO
approximate,ABT 785,5,NO
approximate,ABT 1049,5,NO
approximate,ABT 1038,5,NO
approximate,ABT 969,5,NO
approximate,ABT 1062,5,NO
approximate,ABT 1056,5,NO
approximate,ABT 1157,5,NO
approximate,ABT 1126,5,NO
approximate,ABT 1198,5,NO
approximate,ABT 1258,5,NO
approximate,ABT 640,5,NO
approximate,ABT 685,5,NO
approximate,ABT 1129,5,NO
approximate,ABT 964,5,NO
approximate,ABT 946,5,NO
approximate,ABT 1017,5,NO
approximate,ABT 1105,5,NO
approximate,ABT 1147,5,NO
approximate,ABT 1650,4,NO
approximate,ABT 1440,4,NO
approximate,ABT 1558,4,NO
approximate,ABT 1640,4,NO
approximate,(ABT -530),4,NO
approximate,ABT 430,4,NO
approximate,ABT 325,4,NO
approximate,ABT 305,4,NO
approximate,ABT 375,4,NO
approximate,ABT 245,4,NO
approximate,ABT 255,4,NO
approximate,ABT 595,4,NO
approximate,ABT 560,4,NO
approximate,(ABT -50),4,NO
approximate,(ABT -60),4,NO
approximate,(ABT -75),4,NO
approximate,(ABT -115),4,NO
approximate,(ABT -110),4,NO
approximate,(ABT -125),4,NO
approximate,(ABT -138),4,NO
approximate,(ABT -145),4,NO
approximate,(ABT -175),4,NO
approximate,(ABT -330),4,NO
approximate,ABT 410,4,NO
approximate,(ABT -400),4,NO
approximate,(ABT -350),4,NO
approximate,(ABT -500),4,NO
approximate,ABT 225,4,NO
approximate,ABT 720,4,NO
approximate,ABT 620,4,NO
approximate,ABT 735,4,NO
approximate,ABT 795,4,NO
approximate,ABT 816,4,NO
approximate,ABT 848,4,NO
approximate,ABT 775,4,NO
approximate,ABT 760,4,NO
approximate,ABT 855,4,NO
approximate,ABT 885,4,NO
approximate,ABT 835,4,NO
approximate,ABT 1051,4,NO
approximate,ABT 1099,4,NO
approximate,ABT 922,4,NO
approximate,ABT 1113,4,NO
approximate,ABT 926,4,NO
approximate,ABT 942,4,NO
approximate,ABT 1024,4,NO
approximate,ABT 1008,4,NO
approximate,ABT 1089,4,NO
approximate,ABT 1077,4,NO
approximate,ABT 1059,4,NO
approximate,ABT 1097,4,NO
approximate,ABT 1136,4,NO
approximate,ABT 1143,4,NO
approximate,ABT 1074,4,NO
approximate,ABT 1096,4,NO
approximate,ABT 1155,4,NO
approximate,ABT 1226,4,NO
approximate,ABT 1279,4,NO
approximate,ABT 1305,4,NO
approximate,ABT 500,4,NO
approximate,ABT 968,4,NO
approximate,ABT 1068,4,NO
approximate,ABT 425,4,NO
approximate,ABT 812,4,NO
approximate,ABT 864,4,NO
approximate,ABT 1054,4,NO
approximate,ABT 982,4,NO
approximate,ABT 780,4,NO
approximate,ABT 1042,4,NO
approximate,ABT 815,4,NO
approximate,ABT 977,4,NO
approximate,ABT 1076,4,NO
approximate,ABT 1011,4,NO
approximate,ABT 1092,4,NO
approximate,ABT 1177,4,NO
approximate,ABT 1297,4,NO
approximate,ABT 1212,4,NO
approximate,ABT 1084,4,NO
approximate,ABT 600,3,NO
approximate,ABT 650,3,NO
approximate,ABT 1435,3,NO
approximate,ABT 1522,3,NO
approximate,ABT 1541,3,NO
approximate,ABT 1395,3,NO
approximate,ABT 1557,3,NO
approximate,ABT 1543,3,NO
approximate,ABT 1610,3,NO
approximate,ABT 1548,3,NO
approximate,ABT 1593,3,NO
approximate,ABT 1554,3,NO
approximate,ABT 1460,3,NO
approximate,ABT 1564,3,NO
approximate,ABT 1577,3,NO
approximate,ABT 1586,3,NO
approximate,ABT 1496,3,NO
approximate,ABT 1568,3,NO
approximate,ABT 1620,3,NO
approximate,(ABT -440),3,NO
approximate,ABT 405,3,NO
approximate,ABT 385,3,NO
approximate,ABT 352,3,NO
approximate,ABT 315,3,NO
approximate,ABT 280,3,NO
approximate,ABT 148,3,NO
approximate,ABT 183,3,NO
approximate,ABT 121,3,NO
approximate,ABT 66,3,NO
approximate,ABT 630,3,NO
approximate,ABT 633,3,NO
approximate,ABT 1,3,NO
approximate,ABT 350,3,NO
approximate,(ABT -30),3,NO
approximate,(ABT -65),3,NO
approximate,(ABT -42),3,NO
approximate,(ABT -160),3,NO
approximate,(ABT -159),3,NO
approximate,(ABT -210),3,NO
approximate,(ABT -148),3,NO
approximate,(ABT -225),3,NO
approximate,(ABT -390),3,NO
approximate,(ABT -235),3,NO
approximate,(ABT -240),3,NO
approximate,(ABT -415),3,NO
approximate,(ABT -300),3,NO
approximate,(ABT -173),3,NO
approximate,(ABT -340),3,NO
approximate,(ABT -550),3,NO
approximate,(ABT -560),3,NO
approximate,(ABT -610),3,NO
approximate,ABT 450,3,NO
approximate,ABT 415,3,NO
approximate,ABT 397,3,NO
approximate,ABT 330,3,NO
approximate,ABT 290,3,NO
approximate,ABT 337,3,NO
approximate,ABT 241,3,NO
approximate,ABT 118,3,NO
approximate,(ABT -230),3,NO
approximate,(ABT -401),3,NO
approximate,ABT 1111,3,NO
approximate,ABT 259,3,NO
approximate,ABT 590,3,NO
approximate,ABT 624,3,NO
approximate,ABT 627,3,NO
approximate,ABT 670,3,NO
approximate,ABT 719,3,NO
approximate,ABT 736,3,NO
approximate,ABT 644,3,NO
approximate,ABT 725,3,NO
approximate,ABT 786,3,NO
approximate,ABT 680,3,NO
approximate,ABT 715,3,NO
approximate,ABT 865,3,NO
approximate,ABT 928,3,NO
approximate,ABT 906,3,NO
approximate,ABT 825,3,NO
approximate,ABT 939,3,NO
approximate,ABT 937,3,NO
approximate,ABT 918,3,NO
approximate,ABT 917,3,NO
approximate,ABT 973,3,NO
approximate,ABT 1002,3,NO
approximate,ABT 1053,3,NO
approximate,ABT 1083,3,NO
approximate,ABT 1021,3,NO
approximate,ABT 1037,3,NO
approximate,ABT 1112,3,NO
approximate,ABT 998,3,NO
approximate,ABT 1106,3,NO
approximate,ABT 1134,3,NO
approximate,ABT 1066,3,NO
approximate,ABT 1174,3,NO
approximate,ABT 1102,3,NO
approximate,ABT 1104,3,NO
approximate,ABT 1117,3,NO
approximate,ABT 1204,3,NO
approximate,ABT 1148,3,NO
approximate,ABT 1132,3,NO
approximate,ABT 1107,3,NO
approximate,ABT 1163,3,NO
approximate,ABT 1222,3,NO
approximate,ABT 1295,3,NO
approximate,ABT 1199,3,NO
approximate,ABT 1340,3,NO
approximate,ABT 1345,3,NO
approximate,ABT 1425,3,NO
approximate,ABT 1013,3,NO
approximate,ABT 1078,3,NO
approximate,ABT 1515,3,NO
approximate,ABT 1598,3,NO
approximate,ABT 695,3,NO
approximate,ABT 745,3,NO
approximate,ABT 883,3,NO
approximate,ABT 902,3,NO
approximate,ABT 1046,3,NO
approximate,ABT 1197,3,NO
approximate,ABT 1103,3,NO
approximate,ABT 981,3,NO
approximate,ABT 1178,3,NO
approximate,ABT 959,3,NO
approximate,ABT 1072,3,NO
